n_train,num_eigs,min_eig,max_eig,mean_eig,median_eig,std_eig,trace,top_eigenvalue,R1,effective_rank
10,50,3.482768069936813e-09,27.735541997268918,0.8553672054078594,9.73995525536851e-05,4.053438601987602,42.76836027039297,27.735541997268918,0.6485060877227331,2.8836514110361264
20,50,7.861915824661334e-13,12.008587909190078,0.2621344055233137,1.8047511121788929e-07,1.6826462844704237,13.106720276165685,12.008587909190078,0.9162160827546966,1.4033715348637754
30,50,2.2328658127900556e-11,7.728559788943381,0.31046195329214304,7.851591680847747e-07,1.2730646039733617,15.523097664607153,7.728559788943381,0.49787484147346367,3.373045774810653
40,50,1.9127084421791849e-16,3.7256004421776847,0.09879325217684677,1.366583577258806e-09,0.5437369250160704,4.9396626088423385,3.7256004421776847,0.7542216416782397,1.8043194746560802
50,50,6.11176193053728e-17,2.646603676410923,0.09833045657069843,9.764081074489638e-10,0.48085658174237783,4.916522828534921,2.646603676410923,0.5383080214842787,2.0509134237719624
60,50,1.7464256134002363e-14,1.7961999633604124,0.06790479284647605,1.1007420278401016e-09,0.3010684311030751,3.3952396423238027,1.7961999633604124,0.5290348112603445,2.6352156839562326
70,50,4.865330419048688e-16,2.9240659676390814,0.07244894517814494,1.0055935737517056e-09,0.41712528608176647,3.622447258907247,2.9240659676390814,0.8072073266074714,1.7268192663445279
80,50,4.537739133149502e-16,2.7256102932058495,0.0992647675107092,1.3018343952760292e-10,0.4419282779162965,4.96323837553546,2.7256102932058495,0.5491596588712699,2.640948090481117
90,50,-3.900418687695704e-17,2.648079559908348,0.0785397008633902,6.414547150256118e-13,0.4083992776038641,3.92698504316951,2.648079559908348,0.6743289141155109,1.879627241496641
100,50,-3.5145999080952505e-17,2.0600630147777403,0.07695688387406714,4.17944046116673e-10,0.35293135809494475,3.847844193703357,2.0600630147777403,0.5353810890131269,2.4731361028747134
125,50,-1.159042955926062e-17,2.190326869634753,0.06352075581645948,1.3458109826211123e-12,0.33368871235404374,3.176037790822974,2.190326869634753,0.689641312192068,1.8578131849395167
150,50,1.0626961354868338e-17,1.849996705355685,0.041286968948323954,1.6853286108724178e-13,0.2601231849030484,2.0643484474161977,1.849996705355685,0.8961649413746976,1.39575049789345
175,50,-1.191631768921408e-17,1.5978510835039383,0.03209588323880918,2.509855272346024e-11,0.22368142486700227,1.604794161940459,1.5978510835039383,0.9956735395721247,1.028264478735282
200,50,3.886724373178523e-17,2.652164717596199,0.05389907286899855,2.978713642575781e-12,0.3712290792803794,2.6949536434499275,2.652164717596199,0.9841225744428937,1.0850115502002011
250,50,-2.31287023534924e-16,1.304385832867139,0.02608771665788395,1.6712717812169475e-17,0.18261401660132218,1.3043858328941975,1.304385832867139,0.9999999999792557,1.0000000005301066
300,50,-3.5976259640813563e-16,1.0064880820925926,0.020129761641851845,3.206272463233934e-19,0.14090833149296297,1.0064880820925923,1.0064880820925926,1.0000000000000002,1.0
400,50,-2.723819870345312e-16,1.0848526019971074,0.021697052039942145,3.501302718405994e-19,0.15187936427959506,1.0848526019971072,1.0848526019971074,1.0000000000000002,1.0
500,50,-2.9495329653177243e-16,1.2368304528942582,0.024736609057885158,8.275033823255432e-21,0.1731562634051962,1.236830452894258,1.2368304528942582,1.0000000000000002,1.0
750,50,-1.2869739788513787e-16,0.7467477916704853,0.01493495583340971,-2.395990499626641e-19,0.10454469083386793,0.7467477916704856,0.7467477916704853,0.9999999999999997,1.0
1000,50,-1.607973499444632e-16,0.5096664251712293,0.010193328503424583,1.1418670515809791e-20,0.07135329952397211,0.5096664251712292,0.5096664251712293,1.0000000000000002,1.0
1250,50,-1.2802151665781992e-16,0.3934474730422019,0.007868949460844038,-1.9757009652026332e-20,0.05508264622590825,0.3934474730422019,0.3934474730422019,1.0,1.0
1500,50,-5.817244111365113e-17,0.26002928463666386,0.005200585692733276,-1.698521330998461e-21,0.03640409984913295,0.2600292846366638,0.26002928463666386,1.0000000000000002,1.0
1750,50,-7.916062861704126e-17,0.3488689011669426,0.00697737802333885,7.010162842806313e-20,0.04884164616337196,0.3488689011669425,0.3488689011669426,1.0000000000000002,1.0
2000,50,-5.005163647611906e-17,0.16527568784906452,0.0033055137569812914,7.678383281562251e-20,0.02313859629886903,0.16527568784906457,0.16527568784906452,0.9999999999999997,1.0
2500,50,-2.5367064037009826e-17,0.14747668533472438,0.002949533706694487,8.365224629456162e-20,0.02064673594686141,0.14747668533472436,0.14747668533472438,1.0000000000000002,1.0
5000,50,-9.322934227998536e-18,0.03765265509617878,0.0007530531019235758,4.205608605258931e-21,0.00527137171346503,0.03765265509617879,0.03765265509617878,0.9999999999999998,1.0
